Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,country,year,gdp_pc_lag1,rtfpna,"Mortality rate, infant (per 1,000 live births)",fe_etfra,gdppc,pop,v2x_regime,hc,Population growth rate - Sex: all - Age: all - Variant: estimates,v2x_corr,v2x_execorr,v2x_pubcorr,export_share,Gross capital formation (% of GDP),General government final consumption expenditure (% of GDP),Tax revenue (% of GDP),log_gdppc
4297.0,4297.0,4135.0,4794.0,DEU,2018,46065.10011064793,0.9965533018112184,3.2,0.0949230194091796,46377.39085284696,82923.13,3.0,3.672922134399414,0.276,0.013,0.013,0.014,0.5477110645116285,21.4705359458837,19.5022339579089,11.9612489179949,10.744567353359205
4298.0,4298.0,4136.0,4795.0,DEU,2019,46377.39085284696,0.99066823720932,3.1,0.0949230194091796,46761.9460555775,83110.16,3.0,3.67537784576416,0.181,0.013,0.013,0.014,0.5461055599229458,21.3000724211289,19.9030235821301,11.9105599058525,10.752825032675037
4299.0,4299.0,4137.0,4796.0,DEU,2020,46761.9460555775,,3.1,0.0949230194091796,44996.4296207847,83178.18,3.0,,-0.015,0.016,0.013,0.014,0.5408329521937748,21.6667343069671,21.7313211310231,11.1683895617488,10.714338423844392
4300.0,4300.0,4138.0,4797.0,DEU,2021,44996.4296207847,,3.1,0.0949230194091796,46159.05188091431,83213.19,3.0,,0.178,0.016,0.013,0.014,0.5350677175257164,22.4613894888017,21.6742192217514,11.4951883061423,10.739848361129491
4301.0,4301.0,4139.0,4798.0,DEU,2022,46159.05188091431,,3.1,0.0949230194091796,46647.79191665137,83811.31,3.0,,0.748,0.018,0.019,0.014,0.5129624431138249,23.0210554269889,21.5213273138839,11.3053353060941,10.750380872178859
4470.0,4470.0,4308.0,4967.0,DNK,1970,19974.0,0.7496554851531982,13.9,0.1275439858436584,20221.0,4928.757,3.0,2.757181644439697,0.885,0.002,0.003,0.001,0.4320657955648858,26.7461761278856,20.9620555374395,,9.91447694733573
4471.0,4471.0,4309.0,4968.0,DNK,1971,20221.0,0.7653680443763733,13.2,0.1275439858436584,20617.0,4963.126,3.0,2.775222301483154,0.507,0.002,0.003,0.001,0.4437892650510755,25.9119088737487,22.3667886970881,,9.933871257170567
4472.0,4472.0,4310.0,4969.0,DNK,1972,20617.0,0.7828860878944397,12.4,0.1275439858436584,21579.0,4991.596,3.0,2.793380975723267,0.638,0.002,0.003,0.001,0.4659392219633183,26.7081032129474,22.4346304566172,29.0094807210035,9.979475898535465
4473.0,4473.0,4311.0,4970.0,DNK,1973,21579.0,0.8022754192352295,11.6,0.1275439858436584,22228.0,5021.861,3.0,2.811658382415771,0.568,0.002,0.003,0.001,0.4450983478473299,27.5421286673335,21.9692646659517,28.9334901464964,10.009108034399812
4474.0,4474.0,4312.0,4971.0,DNK,1974,22228.0,0.7863991856575012,10.9,0.1275439858436584,21919.0,5045.297,3.0,2.830055475234986,0.382,0.002,0.003,0.001,0.4385428764217909,26.9472196406025,23.6713058415651,29.1380271543528,9.995109119583352
4475.0,4475.0,4313.0,4972.0,DNK,1975,21919.0,0.7908712029457092,10.2,0.1275439858436584,21712.0,5059.861,3.0,2.848572731018066,0.203,0.002,0.003,0.001,0.45661847487227,22.4820976446144,24.6300612456614,26.7550208677107,9.98562038207465
4476.0,4476.0,4314.0,4973.0,DNK,1976,21712.0,0.8088045716285706,9.6,0.1275439858436584,23059.0,5072.596,3.0,2.86721134185791,0.286,0.002,0.003,0.001,0.4231204718558425,25.4293850852667,24.1337021639461,26.5288296049769,10.045811427748324
4477.0,4477.0,4315.0,4974.0,DNK,1977,23059.0,0.8175004720687866,9.2,0.1275439858436584,23360.0,5088.419,3.0,2.885971784591675,0.334,0.002,0.003,0.001,0.4318833513524185,24.418617559832,23.8360417885862,27.1102705101025,10.058780436942163
4478.0,4478.0,4316.0,4975.0,DNK,1978,23360.0,0.8232327103614807,8.8,0.1275439858436584,23632.0,5104.247,3.0,2.904855251312256,0.285,0.002,0.003,0.001,0.4451217890687414,23.1402004112756,24.4803733911898,28.1555652564996,10.07035700477116
4479.0,4479.0,4317.0,4976.0,DNK,1979,23632.0,0.83803790807724,8.5,0.1275439858436584,24409.0,5116.8,3.0,2.923861980438232,0.205,0.002,0.003,0.001,0.4438875409407158,23.1153112796224,24.9012780858026,28.5925495239975,10.102707195730964
4480.0,4480.0,4318.0,4977.0,DNK,1980,24409.0,0.8197755813598633,8.2,0.1275439858436584,24272.0,5123.027,3.0,2.9429931640625,0.038,0.002,0.003,0.001,0.4665112249514463,20.1462969309744,26.3848681566569,28.6532702152372,10.097078701588314
4481.0,4481.0,4319.0,4978.0,DNK,1981,24272.0,0.8248240351676941,8.0,0.1275439858436584,24063.0,5121.572,3.0,2.958743095397949,-0.095,0.002,0.003,0.001,0.4779987441184416,17.0811078051372,27.4580674157638,28.2384517828259,10.088430670035034
4482.0,4482.0,4320.0,4979.0,DNK,1982,24063.0,0.8406454920768738,7.9,0.1275439858436584,24807.0,5117.81,3.0,2.974576950073242,-0.051,0.002,0.003,0.001,0.4798063932006987,18.339599600925,27.8424096439679,27.247412038156,10.118881150390276
